FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),ECOICOP_2,ECOICOP 2,TIME_PERIOD,Observation,OBS_STATUS,Observation status
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0631,Servizi di cura e riabilitazione ospedaliera,2025-05,1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0631,Servizi di cura e riabilitazione ospedaliera,2025-06,1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0631,Servizi di cura e riabilitazione ospedaliera,2025-07,1.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0631,Servizi di cura e riabilitazione ospedaliera,2025-08,1.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0631,Servizi di cura e riabilitazione ospedaliera,2025-09,1.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0631,Servizi di cura e riabilitazione ospedaliera,2025-10,1.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0631,Servizi di cura e riabilitazione ospedaliera,2025-11,2.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0631,Servizi di cura e riabilitazione ospedaliera,2025-12,2.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0631,Servizi di cura e riabilitazione ospedaliera,2026-01,1.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0631,Servizi di cura e riabilitazione ospedaliera,2026-02,1.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0631,Servizi di cura e riabilitazione ospedaliera,2026-03,1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,064,Altri servizi sanitari,2025-04,4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,064,Altri servizi sanitari,2025-05,4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,064,Altri servizi sanitari,2025-06,4.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,064,Altri servizi sanitari,2025-07,4.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,064,Altri servizi sanitari,2025-08,4.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,064,Altri servizi sanitari,2025-09,4.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,064,Altri servizi sanitari,2025-10,4.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,064,Altri servizi sanitari,2025-11,4.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,064,Altri servizi sanitari,2025-12,4.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,064,Altri servizi sanitari,2026-01,3.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,064,Altri servizi sanitari,2026-02,3.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,064,Altri servizi sanitari,2026-03,1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0641,Servizi di diagnostica per immagini e di medicina di laboratorio,2025-04,4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0641,Servizi di diagnostica per immagini e di medicina di laboratorio,2025-05,4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0641,Servizi di diagnostica per immagini e di medicina di laboratorio,2025-06,4.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0641,Servizi di diagnostica per immagini e di medicina di laboratorio,2025-07,4.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0641,Servizi di diagnostica per immagini e di medicina di laboratorio,2025-08,4.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0641,Servizi di diagnostica per immagini e di medicina di laboratorio,2025-09,4.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0641,Servizi di diagnostica per immagini e di medicina di laboratorio,2025-10,4.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0641,Servizi di diagnostica per immagini e di medicina di laboratorio,2025-11,4.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0641,Servizi di diagnostica per immagini e di medicina di laboratorio,2025-12,4.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0641,Servizi di diagnostica per immagini e di medicina di laboratorio,2026-01,3.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0641,Servizi di diagnostica per immagini e di medicina di laboratorio,2026-02,3.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0641,Servizi di diagnostica per immagini e di medicina di laboratorio,2026-03,1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0642,Servizi di trasporto di emergenza di pazienti e soccorso di emergenza,2026-01,..,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0642,Servizi di trasporto di emergenza di pazienti e soccorso di emergenza,2026-02,..,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0642,Servizi di trasporto di emergenza di pazienti e soccorso di emergenza,2026-03,..,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2025-04,-0.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2025-05,-1.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2025-06,-0.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2025-07,-0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2025-08,-0.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2025-09,0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2025-10,0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2025-11,0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2025-12,0.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2026-01,-1.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2026-02,-0.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2026-03,2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,07,Trasporti,2026-04,3.8,p,Provisional data
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,071,Acquisto di veicoli,2025-04,0,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,071,Acquisto di veicoli,2025-05,-0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,071,Acquisto di veicoli,2025-06,-0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,071,Acquisto di veicoli,2025-07,-0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,071,Acquisto di veicoli,2025-08,-0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,071,Acquisto di veicoli,2025-09,-0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,071,Acquisto di veicoli,2025-10,-0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,071,Acquisto di veicoli,2025-11,-0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,071,Acquisto di veicoli,2025-12,-0.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,071,Acquisto di veicoli,2026-01,-0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,071,Acquisto di veicoli,2026-02,-0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,071,Acquisto di veicoli,2026-03,-0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0711,Automobili,2025-04,0,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0711,Automobili,2025-05,-0.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0711,Automobili,2025-06,-0.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0711,Automobili,2025-07,-0.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0711,Automobili,2025-08,-0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0711,Automobili,2025-09,-0.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0711,Automobili,2025-10,-0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0711,Automobili,2025-11,-0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0711,Automobili,2025-12,-0.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0711,Automobili,2026-01,-0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0711,Automobili,2026-02,-0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0711,Automobili,2026-03,-0.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0712,Motocicli,2025-04,0.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0712,Motocicli,2025-05,0.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0712,Motocicli,2025-06,0.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0712,Motocicli,2025-07,1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0712,Motocicli,2025-08,1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0712,Motocicli,2025-09,0.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0712,Motocicli,2025-10,0.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0712,Motocicli,2025-11,0.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0712,Motocicli,2025-12,0.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0712,Motocicli,2026-01,0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0712,Motocicli,2026-02,0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0712,Motocicli,2026-03,0.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0713,Biciclette,2025-04,-1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0713,Biciclette,2025-05,-0.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0713,Biciclette,2025-06,-0.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0713,Biciclette,2025-07,-1.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0713,Biciclette,2025-08,-1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0713,Biciclette,2025-09,-1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0713,Biciclette,2025-10,-0.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0713,Biciclette,2025-11,-1.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0713,Biciclette,2025-12,-0.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0713,Biciclette,2026-01,-0.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0713,Biciclette,2026-02,-0.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0713,Biciclette,2026-03,-1.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,072,Utilizzazione di mezzi personali di trasporto,2025-04,-2.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,072,Utilizzazione di mezzi personali di trasporto,2025-05,-3.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,072,Utilizzazione di mezzi personali di trasporto,2025-06,-1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,072,Utilizzazione di mezzi personali di trasporto,2025-07,-1.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,072,Utilizzazione di mezzi personali di trasporto,2025-08,-1.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,072,Utilizzazione di mezzi personali di trasporto,2025-09,0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,072,Utilizzazione di mezzi personali di trasporto,2025-10,0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,072,Utilizzazione di mezzi personali di trasporto,2025-11,0.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,072,Utilizzazione di mezzi personali di trasporto,2025-12,0.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,072,Utilizzazione di mezzi personali di trasporto,2026-01,-1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,072,Utilizzazione di mezzi personali di trasporto,2026-02,-1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,072,Utilizzazione di mezzi personali di trasporto,2026-03,3.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0721,Componenti e accessori per mezzi personali di trasporto,2025-04,2.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0721,Componenti e accessori per mezzi personali di trasporto,2025-05,1.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0721,Componenti e accessori per mezzi personali di trasporto,2025-06,1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0721,Componenti e accessori per mezzi personali di trasporto,2025-07,1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0721,Componenti e accessori per mezzi personali di trasporto,2025-08,1.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0721,Componenti e accessori per mezzi personali di trasporto,2025-09,1.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0721,Componenti e accessori per mezzi personali di trasporto,2025-10,1.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0721,Componenti e accessori per mezzi personali di trasporto,2025-11,1.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0721,Componenti e accessori per mezzi personali di trasporto,2025-12,1.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0721,Componenti e accessori per mezzi personali di trasporto,2026-01,2.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0721,Componenti e accessori per mezzi personali di trasporto,2026-02,2.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0721,Componenti e accessori per mezzi personali di trasporto,2026-03,1.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0722,Carburanti e lubrificanti per mezzi personali di trasporto,2025-04,-8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0722,Carburanti e lubrificanti per mezzi personali di trasporto,2025-05,-8.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0722,Carburanti e lubrificanti per mezzi personali di trasporto,2025-06,-6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0722,Carburanti e lubrificanti per mezzi personali di trasporto,2025-07,-5.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0722,Carburanti e lubrificanti per mezzi personali di trasporto,2025-08,-4.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0722,Carburanti e lubrificanti per mezzi personali di trasporto,2025-09,-1.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0722,Carburanti e lubrificanti per mezzi personali di trasporto,2025-10,-1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0722,Carburanti e lubrificanti per mezzi personali di trasporto,2025-11,-0.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0722,Carburanti e lubrificanti per mezzi personali di trasporto,2025-12,-1.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0722,Carburanti e lubrificanti per mezzi personali di trasporto,2026-01,-5.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0722,Carburanti e lubrificanti per mezzi personali di trasporto,2026-02,-5.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0722,Carburanti e lubrificanti per mezzi personali di trasporto,2026-03,3.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0723,Manutenzione e riparazione di mezzi personali di trasporto,2025-04,3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0723,Manutenzione e riparazione di mezzi personali di trasporto,2025-05,2.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0723,Manutenzione e riparazione di mezzi personali di trasporto,2025-06,2.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0723,Manutenzione e riparazione di mezzi personali di trasporto,2025-07,3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0723,Manutenzione e riparazione di mezzi personali di trasporto,2025-08,2.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0723,Manutenzione e riparazione di mezzi personali di trasporto,2025-09,2.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0723,Manutenzione e riparazione di mezzi personali di trasporto,2025-10,2.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0723,Manutenzione e riparazione di mezzi personali di trasporto,2025-11,3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0723,Manutenzione e riparazione di mezzi personali di trasporto,2025-12,3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0723,Manutenzione e riparazione di mezzi personali di trasporto,2026-01,3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0723,Manutenzione e riparazione di mezzi personali di trasporto,2026-02,3.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0723,Manutenzione e riparazione di mezzi personali di trasporto,2026-03,3.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0724,Altri servizi relativi ai mezzi personali di trasporto,2025-04,1.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0724,Altri servizi relativi ai mezzi personali di trasporto,2025-05,1.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0724,Altri servizi relativi ai mezzi personali di trasporto,2025-06,1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0724,Altri servizi relativi ai mezzi personali di trasporto,2025-07,1.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0724,Altri servizi relativi ai mezzi personali di trasporto,2025-08,1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0724,Altri servizi relativi ai mezzi personali di trasporto,2025-09,1.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0724,Altri servizi relativi ai mezzi personali di trasporto,2025-10,1.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0724,Altri servizi relativi ai mezzi personali di trasporto,2025-11,0.6,,
